id,salesperson_id,created_at,region,total
94101,10,2023-12-03,Sul,"R$ 715,77"
94102,99,2023-04-30,Sul,"R$ 368,29"
94103,23,2020-03-15,Norte,"R$ 655,51"
94104,47,2021-07-21,Centro-Oeste,"R$ 474,05"
94105,73,2024-09-30,Sul,"R$ 159,26"
94106,130,2024-01-17,Norte,"R$ 357,07"
94107,89,2021-12-25,Norte,"R$ 534,99"
94108,140,2023-01-25,Centro-Oeste,"R$ 1094,08"
94109,143,2023-05-21,Sul,"R$ 717,10"
94110,109,2022-07-24,Nordeste,"R$ 361,65"
94111,57,2021-03-09,Nordeste,"R$ 0,00"
94112,58,2024-10-19,Nordeste,"R$ 213,05"
94113,53,2022-05-16,Nordeste,"R$ 619,69"
94114,77,2022-04-29,Centro-Oeste,"R$ 436,77"
94115,55,2020-07-08,Centro-Oeste,"R$ 183,45"
94116,102,2023-09-03,Centro-Oeste,"R$ 0,00"
94117,54,2020-09-06,Sul,"R$ 719,78"
94118,113,2024-08-31,Nordeste,"R$ 576,88"
94119,55,2023-11-10,Norte,"R$ 663,10"
94120,139,2021-09-21,Norte,"R$ 742,87"
94121,58,2021-10-11,Norte,"R$ 435,45"
94122,123,2023-12-18,Centro-Oeste,"R$ 574,44"
94123,1,2022-04-21,Sudeste,"R$ 909,12"
94124,128,2021-08-08,Sudeste,"R$ 385,78"
94125,150,2021-07-11,Sul,"R$ 335,24"
94126,29,2020-06-15,Norte,"R$ 935,63"
94127,82,2024-08-13,Sudeste,"R$ 698,44"
94128,33,2021-11-09,Nordeste,"R$ 304,55"
94129,148,2024-01-29,Sudeste,"R$ 272,67"
94130,73,2022-09-16,Nordeste,"R$ 837,93"
94131,104,2024-07-30,Nordeste,"R$ 863,01"
94132,105,2021-01-07,Sudeste,"R$ 516,65"
94133,61,2022-03-31,Sul,"R$ 823,27"
94134,37,2024-04-07,Norte,"R$ 786,39"
94135,70,2021-02-12,Nordeste,"R$ 1321,87"
94136,119,2022-03-29,Centro-Oeste,"R$ 658,45"
94137,60,2020-07-20,Sul,"R$ 308,17"
94138,125,2020-02-26,Nordeste,"R$ 435,21"
94139,48,2020-02-16,Nordeste,"R$ 231,37"
94140,77,2022-07-26,Centro-Oeste,"R$ 121,97"
94141,19,2022-02-04,Sul,"R$ 323,43"
94142,133,2021-12-15,Centro-Oeste,"R$ 617,91"
94143,94,2022-02-23,Norte,"R$ 623,06"
94144,39,2023-01-16,Centro-Oeste,"R$ 650,06"
94145,89,2020-12-25,Sul,"R$ 795,24"
94146,52,2021-09-18,Nordeste,"R$ 727,48"
94147,114,2024-12-13,Nordeste,"R$ 679,94"
94148,58,2024-04-12,Nordeste,"R$ 294,32"
94149,124,2023-08-14,Nordeste,"R$ 569,62"
94150,137,2020-08-26,Nordeste,"R$ 559,90"
94151,139,2021-09-05,Centro-Oeste,"R$ 797,29"
94152,93,2020-04-01,Sul,"R$ 199,79"
94153,47,2020-07-28,Nordeste,"R$ 323,54"
94154,55,2021-05-15,Centro-Oeste,"R$ 394,61"
94155,129,2022-04-22,Centro-Oeste,"R$ 561,56"
94156,137,2020-06-05,Sudeste,"R$ 336,01"
94157,126,2023-03-31,Sul,"R$ 484,49"
94158,26,2022-10-14,Nordeste,"R$ 263,96"
94159,75,2021-02-21,Sudeste,"R$ 358,10"
94160,92,2021-08-12,Nordeste,"R$ 198,02"
94161,120,2023-08-23,Sudeste,"R$ 441,60"
94162,82,2022-10-29,Norte,"R$ 599,88"
94163,115,2022-04-20,Sul,"R$ 340,20"
94164,127,2022-01-04,Centro-Oeste,"R$ 178,96"
94165,75,2020-10-25,Nordeste,"R$ 531,81"
94166,3,2023-08-29,Norte,"R$ 846,83"
94167,128,2024-04-25,Norte,"R$ 953,63"
94168,82,2021-10-25,Nordeste,"R$ 798,25"
94169,149,2020-04-04,Centro-Oeste,"R$ 564,48"
94170,123,2020-05-02,Norte,"R$ 354,16"
94171,51,2023-04-11,Sudeste,"R$ 557,35"
94172,53,2022-07-29,Centro-Oeste,"R$ 14,43"
94173,107,2022-10-07,Sudeste,"R$ 536,34"
94174,43,2023-01-25,Sul,"R$ 444,50"
94175,63,2022-03-17,Centro-Oeste,"R$ 665,67"
94176,13,2023-07-23,Sudeste,"R$ 191,47"
94177,78,2021-07-25,Norte,"R$ 100,29"
94178,75,2020-07-28,Sudeste,"R$ 496,17"
94179,109,2022-08-24,Sul,"R$ 959,78"
94180,124,2024-08-13,Norte,"R$ 700,65"
94181,94,2020-03-16,Sudeste,"R$ 545,88"
94182,71,2021-11-06,Sul,"R$ 662,91"
94183,90,2022-01-06,Norte,"R$ 865,87"
94184,110,2023-11-04,Sul,"R$ 249,83"
94185,20,2023-05-24,Sudeste,"R$ 621,60"
94186,64,2021-01-08,Norte,"R$ 592,52"
94187,5,2021-09-03,Nordeste,"R$ 541,91"
94188,108,2022-04-03,Sudeste,"R$ 255,12"
94189,66,2020-01-01,Sul,"R$ 737,56"
94190,52,2024-05-10,Sul,"R$ 853,78"
94191,58,2022-06-23,Sul,"R$ 275,78"
94192,76,2023-04-08,Nordeste,"R$ 355,26"
94193,92,2023-07-24,Norte,"R$ 499,30"
94194,82,2022-01-23,Sul,"R$ 428,04"
94195,145,2020-06-25,Sul,"R$ 924,14"
94196,39,2023-08-09,Sul,"R$ 651,60"
94197,50,2023-05-04,Nordeste,"R$ 353,96"
94198,113,2024-02-26,Sul,"R$ 0,00"
94199,108,2024-08-21,Sudeste,"R$ 531,30"
94200,40,2020-04-13,Nordeste,"R$ 529,70"
94201,26,2020-07-06,Sudeste,"R$ 567,47"
94202,18,2020-08-25,Sul,"R$ 564,85"
94203,39,2023-06-15,Norte,"R$ 489,72"
94204,40,2022-09-20,Norte,"R$ 226,54"
94205,32,2023-03-27,Sudeste,"R$ 879,40"
94206,24,2021-12-25,Sudeste,"R$ 209,48"
94207,106,2023-09-27,Norte,"R$ 444,72"
94208,100,2020-03-19,Sul,"R$ 833,29"
94209,95,2022-08-02,Norte,"R$ 226,69"
94210,111,2024-07-09,Sul,"R$ 510,11"
94211,148,2023-10-25,Centro-Oeste,"R$ 473,92"
94212,38,2024-10-06,Nordeste,"R$ 468,96"
94213,84,2024-11-29,Sul,"R$ 967,50"
94214,41,2024-08-21,Nordeste,"R$ 607,67"
94215,99,2023-10-31,Sudeste,"R$ 480,11"
94216,63,2024-11-14,Centro-Oeste,"R$ 256,85"
94217,96,2021-05-20,Norte,"R$ 442,52"
94218,30,2023-12-11,Sudeste,"R$ 504,77"
94219,144,2024-01-11,Sudeste,"R$ 227,76"
94220,104,2021-12-04,Centro-Oeste,"R$ 718,36"
94221,41,2020-04-19,Centro-Oeste,"R$ 387,66"
94222,68,2023-10-13,Nordeste,"R$ 721,18"
94223,114,2022-06-16,Centro-Oeste,"R$ 532,19"
94224,15,2022-01-16,Norte,"R$ 449,76"
94225,6,2024-08-24,Centro-Oeste,"R$ 352,26"
94226,64,2020-09-29,Norte,"R$ 350,82"
94227,22,2022-03-26,Nordeste,"R$ 38,01"
94228,44,2021-07-06,Nordeste,"R$ 84,98"
94229,106,2021-10-12,Sul,"R$ 358,48"
94230,83,2020-09-26,Sul,"R$ 386,70"
94231,34,2021-09-06,Centro-Oeste,"R$ 546,28"
94232,76,2024-12-05,Sul,"R$ 199,81"
94233,105,2023-03-12,Centro-Oeste,"R$ 551,31"
94234,139,2021-11-30,Norte,"R$ 174,47"
94235,137,2023-04-09,Nordeste,"R$ 813,33"
94236,26,2022-04-03,Sudeste,"R$ 458,95"
94237,141,2023-11-09,Sudeste,"R$ 200,52"
94238,76,2023-09-26,Nordeste,"R$ 420,03"
94239,83,2023-08-26,Sul,"R$ 627,42"
94240,93,2024-07-24,Centro-Oeste,"R$ 260,82"
94241,33,2020-05-22,Sudeste,"R$ 299,98"
94242,52,2021-06-13,Centro-Oeste,"R$ 648,56"
94243,2,2023-01-09,Norte,"R$ 420,31"
94244,17,2021-11-07,Sudeste,"R$ 428,22"
94245,72,2021-06-09,Centro-Oeste,"R$ 393,05"
94246,121,2020-02-10,Centro-Oeste,"R$ 13,47"
94247,110,2023-03-23,Nordeste,"R$ 353,81"
94248,99,2020-08-23,Sul,"R$ 256,10"
94249,94,2022-01-20,Sul,"R$ 708,85"
94250,139,2022-08-10,Nordeste,"R$ 520,47"
94251,9,2020-10-12,Norte,"R$ 319,50"
94252,122,2023-09-22,Sul,"R$ 513,37"
94253,53,2021-08-19,Sul,"R$ 167,61"
94254,63,2021-04-17,Sudeste,"R$ 172,10"
94255,56,2020-10-21,Norte,"R$ 692,23"
94256,87,2024-12-18,Sul,"R$ 399,99"
94257,118,2023-02-01,Sudeste,"R$ 592,87"
94258,145,2023-11-26,Nordeste,"R$ 729,81"
94259,57,2021-02-26,Norte,"R$ 423,15"
94260,91,2021-02-23,Sul,"R$ 701,88"
94261,73,2024-08-13,Sudeste,"R$ 445,83"
94262,61,2021-12-18,Norte,"R$ 147,00"
94263,67,2023-01-20,Centro-Oeste,"R$ 1224,84"
94264,11,2022-12-26,Centro-Oeste,"R$ 291,87"
94265,94,2023-10-04,Norte,"R$ 745,76"
94266,2,2024-01-26,Sudeste,"R$ 571,10"
94267,91,2020-10-20,Centro-Oeste,"R$ 1001,79"
94268,57,2023-12-07,Centro-Oeste,"R$ 277,35"
94269,67,2022-12-23,Sudeste,"R$ 632,79"
94270,35,2020-10-31,Nordeste,"R$ 774,74"
94271,148,2022-10-23,Centro-Oeste,"R$ 721,21"
94272,138,2020-07-03,Sudeste,"R$ 622,87"
94273,120,2023-11-25,Norte,"R$ 831,37"
94274,135,2021-10-24,Centro-Oeste,"R$ 549,78"
94275,71,2022-06-14,Centro-Oeste,"R$ 286,82"
94276,50,2021-12-07,Sul,"R$ 673,47"
94277,15,2021-02-10,Sul,"R$ 506,86"
94278,82,2024-08-13,Centro-Oeste,"R$ 321,32"
94279,5,2020-05-26,Norte,"R$ 881,71"
94280,29,2024-04-01,Norte,"R$ 254,14"
94281,25,2022-12-13,Sudeste,"R$ 46,19"
94282,86,2021-09-25,Sul,"R$ 346,58"
94283,127,2020-01-03,Norte,"R$ 394,05"
94284,23,2022-01-21,Sudeste,"R$ 304,37"
94285,5,2024-11-27,Centro-Oeste,"R$ 750,02"
94286,23,2023-06-24,Sudeste,"R$ 485,83"
94287,133,2024-02-20,Sudeste,"R$ 328,13"
94288,84,2022-02-26,Sul,"R$ 778,27"
94289,79,2022-06-05,Sudeste,"R$ 268,96"
94290,122,2022-02-23,Sul,"R$ 321,69"
94291,145,2021-11-05,Sudeste,"R$ 442,94"
94292,43,2020-10-13,Sudeste,"R$ 302,92"
94293,103,2024-04-27,Sul,"R$ 452,20"
94294,106,2022-02-22,Sudeste,"R$ 583,56"
94295,96,2023-02-08,Centro-Oeste,"R$ 277,78"
94296,97,2024-06-14,Centro-Oeste,"R$ 969,20"
94297,116,2021-07-06,Sul,"R$ 388,75"
94298,140,2023-09-12,Centro-Oeste,"R$ 492,37"
94299,52,2024-10-14,Nordeste,"R$ 371,36"
94300,1,2024-03-09,Centro-Oeste,"R$ 338,75"
94301,88,2021-10-14,Norte,"R$ 717,75"
94302,64,2021-01-25,Norte,"R$ 560,45"
94303,136,2021-02-23,Sudeste,"R$ 871,19"
94304,53,2023-10-11,Nordeste,"R$ 277,42"
94305,30,2023-12-21,Centro-Oeste,"R$ 348,96"
94306,27,2020-01-07,Sul,"R$ 239,29"
94307,137,2022-01-14,Sul,"R$ 809,59"
94308,141,2020-01-03,Nordeste,"R$ 635,85"
94309,8,2023-04-19,Nordeste,"R$ 279,48"
94310,124,2021-12-20,Sudeste,"R$ 766,26"
94311,49,2022-09-08,Centro-Oeste,"R$ 504,35"
94312,143,2024-06-12,Sul,"R$ 244,57"
94313,66,2024-02-13,Sudeste,"R$ 496,21"
94314,139,2023-05-15,Norte,"R$ 694,34"
94315,62,2020-06-07,Norte,"R$ 514,37"
94316,38,2021-03-02,Sudeste,"R$ 768,47"
94317,113,2023-03-29,Sudeste,"R$ 804,68"
94318,66,2022-11-09,Norte,"R$ 163,59"
94319,149,2022-09-05,Nordeste,"R$ 444,71"
94320,59,2023-05-30,Nordeste,"R$ 1233,99"
94321,127,2023-08-03,Sul,"R$ 190,81"
94322,118,2022-05-27,Sul,"R$ 794,31"
94323,6,2024-04-14,Sudeste,"R$ 240,83"
94324,66,2020-02-09,Sul,"R$ 731,39"
94325,117,2021-07-27,Nordeste,"R$ 1047,62"
94326,118,2023-10-18,Nordeste,"R$ 485,12"
94327,13,2020-04-14,Sul,"R$ 233,41"
94328,115,2022-12-18,Sul,"R$ 512,34"
94329,112,2023-08-27,Sudeste,"R$ 883,20"
94330,53,2021-01-03,Sudeste,"R$ 365,98"
94331,24,2021-10-14,Norte,"R$ 409,61"
94332,20,2020-04-16,Nordeste,"R$ 366,33"
94333,110,2022-06-26,Sudeste,"R$ 770,46"
94334,19,2024-04-09,Sul,"R$ 116,35"
94335,35,2023-12-16,Centro-Oeste,"R$ 152,14"
94336,75,2024-02-22,Sudeste,"R$ 244,04"
94337,115,2020-10-02,Nordeste,"R$ 1012,13"
94338,120,2021-10-09,Norte,"R$ 482,26"
94339,24,2022-06-08,Sudeste,"R$ 560,15"
94340,108,2022-07-23,Sul,"R$ 468,53"
94341,50,2021-01-23,Norte,"R$ 459,34"
94342,25,2024-08-06,Norte,"R$ 475,42"
94343,123,2020-10-13,Sul,"R$ 606,37"
94344,8,2023-09-26,Centro-Oeste,"R$ 518,39"
94345,46,2024-09-14,Nordeste,"R$ 654,79"
94346,141,2020-04-29,Sul,"R$ 679,87"
94347,25,2022-09-23,Centro-Oeste,"R$ 849,19"
94348,74,2020-12-26,Norte,"R$ 46,24"
94349,148,2024-11-08,Norte,"R$ 317,39"
94350,28,2020-06-24,Centro-Oeste,"R$ 422,67"
94351,16,2021-03-01,Sul,"R$ 354,59"
94352,35,2022-12-19,Nordeste,"R$ 666,14"
94353,32,2021-05-25,Norte,"R$ 303,09"
94354,98,2022-12-17,Centro-Oeste,"R$ 695,18"
94355,83,2020-11-01,Centro-Oeste,"R$ 364,79"
94356,56,2020-03-02,Centro-Oeste,"R$ 216,28"
94357,121,2022-10-26,Nordeste,"R$ 524,79"
94358,62,2024-03-07,Norte,"R$ 1178,32"
94359,78,2023-08-16,Centro-Oeste,"R$ 610,24"
94360,31,2022-07-05,Sudeste,"R$ 345,32"
94361,84,2024-11-26,Norte,"R$ 599,58"
94362,94,2023-08-11,Centro-Oeste,"R$ 198,29"
94363,109,2022-07-24,Nordeste,"R$ 1242,34"
94364,72,2023-04-02,Sul,"R$ 797,09"
94365,105,2020-04-23,Norte,"R$ 170,17"
94366,34,2024-06-09,Sul,"R$ 375,34"
94367,54,2023-05-28,Nordeste,"R$ 334,62"
94368,101,2021-09-28,Sul,"R$ 1232,56"
94369,84,2020-04-07,Norte,"R$ 214,16"
94370,113,2023-08-06,Centro-Oeste,"R$ 1047,99"
94371,109,2023-02-03,Sudeste,"R$ 295,31"
94372,137,2023-07-12,Centro-Oeste,"R$ 486,22"
94373,140,2021-12-31,Centro-Oeste,"R$ 0,00"
94374,8,2022-12-03,Centro-Oeste,"R$ 110,87"
94375,77,2023-01-18,Nordeste,"R$ 242,15"
94376,143,2020-10-14,Centro-Oeste,"R$ 375,80"
94377,147,2020-07-22,Nordeste,"R$ 370,83"
94378,85,2024-12-06,Centro-Oeste,"R$ 893,84"
94379,86,2023-04-30,Nordeste,"R$ 538,43"
94380,148,2024-07-27,Sudeste,"R$ 738,82"
94381,115,2020-07-03,Sul,"R$ 383,44"
94382,68,2024-02-14,Centro-Oeste,"R$ 201,69"
94383,54,2023-08-20,Centro-Oeste,"R$ 247,49"
94384,15,2020-09-29,Sul,"R$ 551,46"
94385,135,2020-02-13,Norte,"R$ 48,16"
94386,8,2023-01-11,Sudeste,"R$ 557,77"
94387,86,2022-11-07,Norte,"R$ 772,55"
94388,109,2023-11-04,Sul,"R$ 202,77"
94389,8,2020-01-11,Centro-Oeste,"R$ 145,74"
94390,54,2021-02-10,Sul,"R$ 670,86"
94391,59,2024-07-27,Nordeste,"R$ 623,59"
94392,122,2021-08-05,Centro-Oeste,"R$ 678,03"
94393,70,2024-05-15,Sul,"R$ 430,24"
94394,14,2020-10-12,Nordeste,"R$ 200,05"
94395,125,2020-06-23,Centro-Oeste,"R$ 459,11"
94396,42,2024-10-26,Sul,"R$ 423,33"
94397,102,2024-11-21,Nordeste,"R$ 759,30"
94398,12,2023-08-26,Nordeste,"R$ 495,73"
94399,133,2020-02-05,Norte,"R$ 707,76"
94400,63,2024-08-01,Centro-Oeste,"R$ 759,26"
94401,69,2024-04-22,Centro-Oeste,"R$ 852,08"
94402,51,2023-12-09,Sudeste,"R$ 238,22"
94403,89,2022-11-08,Centro-Oeste,"R$ 177,78"
94404,89,2020-01-26,Norte,"R$ 769,65"
94405,90,2023-10-16,Norte,"R$ 125,96"
94406,139,2020-09-08,Sudeste,"R$ 725,84"
94407,146,2024-02-27,Norte,"R$ 568,51"
94408,23,2022-08-30,Norte,"R$ 471,72"
94409,140,2023-04-20,Norte,"R$ 370,16"
94410,4,2024-08-02,Centro-Oeste,"R$ 456,44"
94411,129,2022-12-08,Norte,"R$ 607,71"
94412,18,2024-11-11,Sudeste,"R$ 411,97"
94413,66,2020-09-27,Sul,"R$ 410,97"
94414,53,2024-09-12,Sudeste,"R$ 363,96"
94415,134,2020-01-07,Nordeste,"R$ 388,54"
94416,111,2024-01-20,Sul,"R$ 964,92"
94417,57,2024-10-17,Centro-Oeste,"R$ 725,46"
94418,124,2022-03-20,Centro-Oeste,"R$ 483,80"
94419,141,2020-10-28,Nordeste,"R$ 618,74"
94420,98,2021-04-29,Norte,"R$ 523,66"
94421,137,2021-11-06,Sudeste,"R$ 471,58"
94422,33,2024-03-09,Norte,"R$ 578,20"
94423,47,2022-05-08,Nordeste,"R$ 343,90"
94424,8,2023-03-25,Sudeste,"R$ 723,56"
94425,142,2024-08-10,Nordeste,"R$ 408,64"
94426,100,2020-07-07,Norte,"R$ 323,13"
94427,17,2023-02-17,Norte,"R$ 838,78"
94428,81,2023-03-23,Sul,"R$ 582,29"
94429,83,2021-10-14,Sul,"R$ 492,88"
94430,105,2021-01-07,Sul,"R$ 784,82"
94431,37,2021-11-01,Sul,"R$ 505,45"
94432,134,2023-05-21,Nordeste,"R$ 734,49"
94433,16,2023-03-09,Sudeste,"R$ 741,24"
94434,34,2020-03-06,Centro-Oeste,"R$ 813,28"
94435,99,2023-07-23,Sudeste,"R$ 226,23"
94436,88,2020-06-23,Nordeste,"R$ 428,79"
94437,92,2024-12-25,Norte,"R$ 83,66"
94438,120,2022-04-24,Norte,"R$ 995,96"
94439,133,2022-12-22,Centro-Oeste,"R$ 325,66"
94440,49,2021-04-23,Nordeste,"R$ 643,55"
94441,121,2022-06-20,Sudeste,"R$ 339,27"
94442,126,2023-12-18,Nordeste,"R$ 260,97"
94443,120,2020-10-19,Nordeste,"R$ 349,26"
94444,7,2023-04-29,Nordeste,"R$ 644,68"
94445,80,2021-11-08,Sudeste,"R$ 386,99"
94446,81,2022-01-14,Sul,"R$ 326,28"
94447,44,2021-02-16,Norte,"R$ 465,44"
94448,122,2021-10-29,Nordeste,"R$ 482,43"
94449,23,2023-02-19,Norte,"R$ 471,21"
94450,44,2020-07-17,Centro-Oeste,"R$ 902,80"
94451,69,2023-05-23,Centro-Oeste,"R$ 271,30"
94452,78,2022-09-15,Nordeste,"R$ 505,02"
94453,69,2024-07-27,Sudeste,"R$ 426,50"
94454,90,2022-12-27,Sul,"R$ 831,36"
94455,141,2023-08-28,Centro-Oeste,"R$ 554,68"
94456,52,2022-12-14,Nordeste,"R$ 829,02"
94457,134,2022-11-07,Nordeste,"R$ 306,20"
94458,57,2022-09-16,Norte,"R$ 469,34"
94459,59,2021-02-09,Norte,"R$ 712,71"
94460,82,2023-09-28,Centro-Oeste,"R$ 720,85"
94461,138,2022-12-04,Norte,"R$ 324,61"
94462,36,2023-12-10,Sudeste,"R$ 668,81"
94463,141,2024-06-01,Centro-Oeste,"R$ 567,69"
94464,109,2022-10-08,Centro-Oeste,"R$ 574,20"
94465,16,2022-09-17,Centro-Oeste,"R$ 266,63"
94466,116,2020-05-27,Nordeste,"R$ 361,45"
94467,146,2024-05-17,Sudeste,"R$ 1214,62"
94468,42,2021-12-12,Sul,"R$ 317,25"
94469,36,2022-07-11,Centro-Oeste,"R$ 218,19"
94470,101,2021-12-17,Sudeste,"R$ 49,16"
94471,76,2020-10-26,Norte,"R$ 828,58"
94472,36,2022-01-26,Sul,"R$ 242,64"
94473,28,2024-03-08,Sul,"R$ 583,23"
94474,145,2023-12-28,Sul,"R$ 244,40"
94475,148,2020-12-30,Sul,"R$ 1049,91"
94476,33,2021-10-03,Sul,"R$ 326,64"
94477,120,2024-07-28,Nordeste,"R$ 1197,74"
94478,35,2022-10-31,Centro-Oeste,"R$ 664,33"
94479,121,2021-12-17,Sul,"R$ 603,81"
94480,37,2023-07-08,Sudeste,"R$ 351,26"
94481,110,2022-03-13,Sul,"R$ 369,40"
94482,47,2024-05-31,Sul,"R$ 390,61"
94483,23,2024-06-10,Sudeste,"R$ 767,05"
94484,30,2020-01-15,Norte,"R$ 428,50"
94485,34,2024-04-07,Centro-Oeste,"R$ 398,23"
94486,131,2021-02-21,Norte,"R$ 371,86"
94487,79,2020-12-06,Sudeste,"R$ 348,85"
94488,123,2020-10-07,Nordeste,"R$ 368,63"
94489,126,2022-01-23,Sudeste,"R$ 308,48"
94490,15,2021-12-05,Centro-Oeste,"R$ 174,94"
94491,66,2023-01-29,Centro-Oeste,"R$ 578,45"
94492,113,2022-11-02,Centro-Oeste,"R$ 468,09"
94493,92,2021-10-25,Sul,"R$ 682,15"
94494,26,2020-11-14,Centro-Oeste,"R$ 249,52"
94495,21,2021-04-21,Nordeste,"R$ 457,39"
94496,128,2023-11-01,Sudeste,"R$ 923,72"
94497,37,2020-08-11,Sudeste,"R$ 538,04"
94498,146,2024-08-19,Sudeste,"R$ 673,24"
94499,21,2020-09-27,Nordeste,"R$ 1132,73"
94500,97,2024-03-26,Nordeste,"R$ 1442,57"
94501,10,2020-04-05,Norte,"R$ 539,60"
94502,16,2022-03-07,Norte,"R$ 640,43"
94503,85,2022-11-16,Norte,"R$ 291,21"
94504,78,2023-09-07,Sul,"R$ 599,45"
94505,34,2021-11-20,Nordeste,"R$ 331,76"
94506,103,2020-05-29,Sudeste,"R$ 829,90"
94507,73,2024-07-15,Sul,"R$ 668,66"
94508,38,2022-10-27,Sudeste,"R$ 747,36"
94509,46,2021-02-06,Nordeste,"R$ 790,26"
94510,88,2020-08-09,Centro-Oeste,"R$ 550,34"
94511,134,2024-04-05,Norte,"R$ 365,47"
94512,58,2020-05-12,Nordeste,"R$ 601,64"
94513,24,2020-02-06,Nordeste,"R$ 314,11"
94514,19,2021-09-30,Sul,"R$ 536,30"
94515,109,2024-01-06,Norte,"R$ 162,54"
94516,1,2022-05-01,Centro-Oeste,"R$ 726,07"
94517,82,2023-11-28,Nordeste,"R$ 10,04"
94518,13,2021-01-28,Centro-Oeste,"R$ 127,40"
94519,106,2023-03-03,Nordeste,"R$ 1006,84"
94520,36,2023-03-30,Nordeste,"R$ 750,15"
94521,55,2024-11-15,Sul,"R$ 68,91"
94522,88,2020-08-11,Sudeste,"R$ 493,48"
94523,93,2023-04-23,Sul,"R$ 330,10"
94524,67,2022-12-25,Sudeste,"R$ 1200,07"
94525,24,2022-12-15,Centro-Oeste,"R$ 363,27"
94526,80,2023-03-24,Nordeste,"R$ 922,81"
94527,140,2021-03-07,Centro-Oeste,"R$ 615,52"
94528,55,2021-07-20,Sul,"R$ 509,37"
94529,142,2023-02-23,Nordeste,"R$ 363,30"
94530,65,2020-10-22,Sudeste,"R$ 1042,18"
94531,23,2023-07-14,Centro-Oeste,"R$ 466,12"
94532,66,2020-09-25,Sul,"R$ 538,82"
94533,142,2023-10-10,Sudeste,"R$ 481,27"
94534,62,2020-06-16,Centro-Oeste,"R$ 121,51"
94535,121,2022-05-16,Norte,"R$ 354,02"
94536,49,2023-11-14,Sul,"R$ 910,15"
94537,107,2024-06-05,Sudeste,"R$ 643,76"
94538,48,2022-12-18,Norte,"R$ 767,64"
94539,30,2022-08-15,Sul,"R$ 639,52"
94540,24,2022-11-11,Norte,"R$ 511,50"
94541,135,2021-08-20,Nordeste,"R$ 279,62"
94542,76,2020-08-15,Sul,"R$ 525,98"
94543,84,2022-08-18,Sul,"R$ 389,13"
94544,71,2023-08-15,Nordeste,"R$ 611,42"
94545,31,2023-02-07,Centro-Oeste,"R$ 452,91"
94546,13,2022-06-28,Sudeste,"R$ 654,07"
94547,7,2023-07-28,Nordeste,"R$ 255,11"
94548,126,2024-08-19,Centro-Oeste,"R$ 394,37"
94549,60,2020-12-30,Centro-Oeste,"R$ 594,00"
94550,134,2020-01-02,Nordeste,"R$ 699,86"
94551,144,2022-09-15,Norte,"R$ 287,71"
94552,37,2020-09-25,Norte,"R$ 421,60"
94553,110,2023-07-06,Sul,"R$ 841,21"
94554,102,2021-05-16,Norte,"R$ 530,96"
94555,112,2022-05-15,Sul,"R$ 590,25"
94556,55,2021-06-09,Sul,"R$ 16,01"
94557,10,2024-07-17,Norte,"R$ 482,16"
94558,6,2022-06-23,Norte,"R$ 312,73"
94559,31,2022-02-01,Centro-Oeste,"R$ 583,46"
94560,94,2022-01-09,Centro-Oeste,"R$ 880,29"
94561,38,2020-12-24,Sul,"R$ 537,91"
94562,63,2021-02-26,Sudeste,"R$ 1030,54"
94563,87,2024-05-07,Nordeste,"R$ 457,99"
94564,61,2024-12-29,Sudeste,"R$ 7,15"
94565,77,2020-02-22,Sudeste,"R$ 665,46"
94566,5,2021-04-05,Norte,"R$ 80,55"
94567,137,2022-06-17,Sudeste,"R$ 806,03"
94568,33,2023-10-01,Norte,"R$ 366,26"
94569,45,2020-03-05,Norte,"R$ 290,36"
94570,3,2022-04-04,Centro-Oeste,"R$ 648,82"
94571,121,2022-05-24,Sudeste,"R$ 986,80"
94572,140,2021-11-12,Sudeste,"R$ 436,82"
94573,109,2020-08-23,Nordeste,"R$ 572,04"
94574,13,2023-03-03,Nordeste,"R$ 839,98"
94575,43,2022-05-23,Centro-Oeste,"R$ 1030,02"
94576,4,2023-07-24,Norte,"R$ 255,75"
94577,45,2024-06-16,Sul,"R$ 571,13"
94578,55,2024-03-17,Norte,"R$ 1176,24"
94579,97,2020-10-21,Sudeste,"R$ 502,80"
94580,125,2023-05-29,Norte,"R$ 712,56"
94581,133,2022-11-12,Nordeste,"R$ 173,68"
94582,24,2023-03-26,Nordeste,"R$ 571,85"
94583,122,2022-11-22,Nordeste,"R$ 525,15"
94584,63,2022-07-10,Nordeste,"R$ 913,10"
94585,106,2023-05-31,Nordeste,"R$ 600,91"
94586,62,2023-03-11,Nordeste,"R$ 243,04"
94587,32,2023-05-20,Norte,"R$ 310,40"
94588,42,2022-07-18,Norte,"R$ 815,59"
94589,135,2022-08-21,Sul,"R$ 156,42"
94590,89,2022-12-25,Sudeste,"R$ 188,10"
94591,7,2021-06-16,Sul,"R$ 533,66"
94592,98,2022-02-18,Sudeste,"R$ 710,65"
94593,12,2024-11-25,Nordeste,"R$ 537,42"
94594,36,2021-06-08,Nordeste,"R$ 328,92"
94595,106,2023-12-27,Norte,"R$ 51,99"
94596,112,2022-03-14,Sul,"R$ 277,18"
94597,82,2024-02-01,Centro-Oeste,"R$ 367,68"
94598,83,2022-09-07,Centro-Oeste,"R$ 578,02"
94599,58,2024-11-28,Nordeste,"R$ 307,74"
94600,89,2021-02-02,Nordeste,"R$ 458,90"
94601,88,2022-07-29,Sudeste,"R$ 396,26"
